release_date,title,vote_average,studio,domestic_gross,foreign_gross,year,Total_Revenue
2014-11-26,The Theory of Everything,7.9,Focus,35900000.0,87800000.0,2014,123700000.0
2014-01-10,The Legend of Hercules,4.5,LG/S,18800000.0,42400000.0,2014,61200000.0
2014-12-25,Into the Woods,5.7,BV,128000000.0,85100000.0,2014,213100000.0
2014-03-14,Need for Speed,6.1,BV,43600000.0,159700000.0,2014,203300000.0
2014-07-18,The Rover,6.2,A24,1100000.0,2100000.0,2014,3200000.0
2014-02-07,The Monuments Men,5.9,Sony,78000000.0,77000000.0,2014,155000000.0
2014-03-07,Mr. Peabody & Sherman,6.6,Fox,111500000.0,164200000.0,2014,275700000.0
2014-01-24,"I, Frankenstein",5.2,LGF,19100000.0,52100000.0,2014,71200000.0
2014-12-25,Unbroken,7.4,Uni.,115600000.0,47800000.0,2014,163400000.0
2014-12-31,A Most Violent Year,6.6,A24,5700000.0,6300000.0,2014,12000000.0
2014-12-31,A Most Violent Year,6.6,A24,5700000.0,6300000.0,2014,12000000.0
2014-08-22,If I Stay,7.4,WB (NL),50500000.0,28400000.0,2014,78900000.0
2014-12-25,Big Eyes,7.0,Wein.,14500000.0,14800000.0,2014,29300000.0
2014-07-25,Step Up All In,6.8,LG/S,14900000.0,71300000.0,2014,86200000.0
2014-12-05,The Pyramid,4.8,Fox,2800000.0,14100000.0,2014,16900000.0
2014-11-28,The Babadook,6.4,IFC,964000.0,9300000.0,2014,10264000.0
2014-12-06,"Love, Rosie",7.8,TFA,20400.0,25600000.0,2015,25620400.0
2014-10-24,Citizenfour,7.9,RTWC,2800000.0,202000.0,2014,3002000.0
2014-10-24,Citizenfour,7.9,RTWC,2800000.0,202000.0,2014,3002000.0
2014-09-26,The Boxtrolls,6.7,Focus,50800000.0,58400000.0,2014,109200000.0
2015-02-13,What We Do in the Shadows,7.6,U/P,3500000.0,2800000.0,2015,6300000.0
2015-02-13,What We Do in the Shadows,7.6,U/P,3500000.0,2800000.0,2015,6300000.0
2014-06-13,22 Jump Street,6.9,Sony,191700000.0,139600000.0,2014,331300000.0
2014-07-11,Boyhood,7.5,IFC,25400000.0,19100000.0,2014,44500000.0
2014-01-17,Jack Ryan: Shadow Recruit,6.1,Par.,50600000.0,84900000.0,2014,135500000.0
2014-02-14,3 Days to Kill,6.1,Rela.,30700000.0,21900000.0,2014,52600000.0
2014-07-03,Tammy,5.2,WB (NL),84500000.0,16000000.0,2014,100500000.0
2014-02-07,Vampire Academy,5.9,Wein.,7800000.0,7600000.0,2014,15400000.0
2014-04-03,Oculus,6.4,Rela.,27700000.0,16300000.0,2014,44000000.0
2014-01-17,Ride Along,6.2,Uni.,134900000.0,19500000.0,2014,154400000.0
2014-07-11,Begin Again,7.2,Wein.,16200000.0,47300000.0,2014,63500000.0
2014-05-30,A Million Ways to Die in the West,5.8,Uni.,43100000.0,44100000.0,2014,87200000.0
2014-12-05,Still Alice,7.5,SPC,18800000.0,25100000.0,2015,43900000.0
2014-05-23,Blended,6.7,WB,46300000.0,81700000.0,2014,128000000.0
2014-04-11,Draft Day,6.6,LG/S,28800000.0,620000.0,2014,29420000.0
2014-01-17,The Nut Job,5.6,ORF,64300000.0,56600000.0,2014,120900000.0
2014-12-24,"Two Days, One Night",6.9,IFC,1400000.0,5400000.0,2014,6800000.0
2014-07-25,A Most Wanted Man,6.5,RAtt.,17200000.0,19000000.0,2014,36200000.0
2014-05-02,The Protector 2,5.6,Magn.,2500.0,3300000.0,2014,3302500.0
2014-11-20,Wild Tales,7.8,SPC,3100000.0,23900000.0,2015,27000000.0
2014-08-15,The Admiral: Roaring Currents,7.1,CJ,2600000.0,109600000.0,2014,112200000.0
2014-05-30,Filth,6.9,Magn.,34400.0,8300000.0,2014,8334400.0
2014-04-16,Heaven is for Real,6.2,TriS,91400000.0,9900000.0,2014,101300000.0
2014-10-03,Horns,6.3,RTWC,174000.0,3700000.0,2014,3874000.0
2014-04-11,The Railway Man,6.9,Wein.,4400000.0,17900000.0,2014,22300000.0
2014-12-25,Selma,7.5,Par.,52100000.0,14700000.0,2014,66800000.0
2014-02-28,Ernest & Celestine,7.7,GK,262000.0,4800000.0,2014,5062000.0
2014-08-01,Calvary,7.1,FoxS,3600000.0,13300000.0,2014,16900000.0
2014-01-03,Paranormal Activity: The Marked Ones,5.3,Par.,32500000.0,58400000.0,2014,90900000.0
2014-01-10,Evangelion: 3.0 You Can (Not) Redo,7.6,Elev.,175000.0,60300000.0,2014,60475000.0
2014-08-19,The Zero Theorem,6.1,Ampl.,258000.0,513000.0,2014,771000.0
2014-07-18,Planes: Fire & Rescue,6.0,BV,59200000.0,92200000.0,2014,151400000.0
2014-04-25,Brick Mansions,5.9,Rela.,20400000.0,48500000.0,2014,68900000.0
2014-03-21,Muppets Most Wanted,6.2,BV,51200000.0,29200000.0,2014,80400000.0
2014-12-25,The Gambler,5.8,Par.,33700000.0,5600000.0,2014,39300000.0
2014-07-24,The Congress,6.6,Drft.,138000.0,318000.0,2014,456000.0
2014-08-11,The Giver,6.5,Wein.,45100000.0,21900000.0,2014,67000000.0
2014-10-17,"Men, Women & Children",6.5,Par.,706000.0,1500000.0,2014,2206000.0
2014-01-31,That Awkward Moment,6.1,Focus,26100000.0,14400000.0,2014,40500000.0
2014-10-17,The Best of Me,7.3,Rela.,26800000.0,9200000.0,2014,36000000.0
2014-03-21,God's Not Dead,6.1,Free,60800000.0,3900000.0,2014,64700000.0
2014-02-28,Son of God,6.4,Fox,59700000.0,8100000.0,2014,67800000.0
2014-08-08,The Hundred-Foot Journey,7.3,BV,54200000.0,34600000.0,2014,88800000.0
2014-11-07,The Way He Looks,8.1,Strand,101000.0,1100000.0,2014,1201000.0
2014-06-20,Think Like a Man Too,6.3,SGem,65200000.0,5000000.0,2014,70200000.0
2014-07-25,And So It Goes,5.9,CE,15200000.0,10200000.0,2014,25400000.0
2015-04-17,While We're Young,5.9,A24,7600000.0,9700000.0,2015,17300000.0
2015-04-17,While We're Young,5.9,A24,7600000.0,9700000.0,2015,17300000.0
2014-12-19,Mr. Turner,6.5,SPC,4000000.0,18200000.0,2014,22200000.0
2014-01-18,Wish I Was Here,6.6,Focus,3600000.0,1900000.0,2014,5500000.0
2014-05-16,Chinese Puzzle,6.6,Cohen,339000.0,7100000.0,2014,7439000.0
2014-03-14,Veronica Mars,6.7,WB,3300000.0,195000.0,2014,3495000.0
2014-04-25,The Quiet Ones,5.0,LGF,8500000.0,9300000.0,2014,17800000.0
2014-05-16,Million Dollar Arm,6.8,BV,36500000.0,2800000.0,2014,39300000.0
2014-07-25,Magic in the Moonlight,6.5,SPC,10500000.0,40500000.0,2014,51000000.0
2014-04-18,Bears,7.3,BV,17800000.0,3500000.0,2014,21300000.0
2014-04-18,Fading Gigolo,5.8,MNE,3800000.0,9600000.0,2014,13400000.0
2014-08-08,The Two Faces of January,5.8,Magn.,507000.0,13000000.0,2014,13507000.0
2014-08-29,One Chance,6.6,Wein.,101000.0,10800000.0,2014,10901000.0
2014-09-12,Dolphin Tale 2,6.7,WB,42000000.0,15800000.0,2014,57800000.0
2014-07-02,Earth to Echo,5.7,Rela.,38900000.0,6400000.0,2014,45300000.0
2014-06-20,Le Chef,6.0,Cohen,343000.0,5900000.0,2014,6243000.0
2014-06-06,Venus in Fur,7.3,IFC,374000.0,8000000.0,2014,8374000.0
2014-04-18,A Haunted House 2,5.5,ORF,17300000.0,6600000.0,2014,23900000.0
2014-06-20,Jersey Boys,6.9,WB,47000000.0,20600000.0,2014,67600000.0
2014-10-10,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.2,BV,67000000.0,34400000.0,2014,101400000.0
2014-06-25,Yves Saint Laurent,6.6,Wein.,724000.0,20300000.0,2014,21024000.0
2014-04-04,The Players,4.6,Wein.,10900.0,24600000.0,2014,24610900.0
2014-06-05,A Long Way Down,6.2,Magn.,13300.0,7200000.0,2014,7213300.0
2014-04-11,On the Other Side of the Tracks,5.5,Wein.,9600.0,25100000.0,2014,25109600.0
2014-05-09,Borgman,6.8,Drft.,57500.0,952000.0,2014,1009500.0
2014-05-09,Legends of Oz: Dorothy's Return,5.7,CE,8500000.0,10200000.0,2014,18700000.0
2014-12-12,Top Five,6.3,Par.,25300000.0,800000.0,2014,26100000.0
2014-02-13,Winter's Tale,6.2,WB,12600000.0,18500000.0,2014,31100000.0
2014-03-10,The Mule,6.4,WB,103800000.0,68700000.0,2018,172500000.0
2018-12-14,The Mule,6.5,WB,103800000.0,68700000.0,2018,172500000.0
2014-08-21,"20,000 Days on Earth",7.2,Drft.,280000.0,1800000.0,2014,2080000.0
2014-08-15,The Trip to Italy,6.5,IFC,2900000.0,3000000.0,2014,5900000.0
2014-04-18,Make Your Move,5.9,HTR,125000.0,1300000.0,2014,1425000.0
2014-01-17,Devil's Due,4.5,Fox,15800000.0,21100000.0,2014,36900000.0
2014-05-23,Words and Pictures,6.6,RAtt.,2200000.0,1200000.0,2014,3400000.0
2014-05-30,Jimmy's Hall,6.7,SPC,561000.0,2600000.0,2015,3161000.0
2014-04-25,The German Doctor,6.5,Gold.,418000.0,2600000.0,2014,3018000.0
2014-09-01,Midnight Sun,6.0,Global Road,9600000.0,17800000.0,2018,27400000.0
2018-03-23,Midnight Sun,7.7,Global Road,9600000.0,17800000.0,2018,27400000.0
2014-05-23,Postman Pat: The Movie,4.8,Shout!,1500.0,1300000.0,2014,1301500.0
2014-09-30,Beloved Sisters,5.8,MBox,54000.0,2200000.0,2015,2254000.0
2014-05-02,For a Woman,6.1,FM,32299.0,1200000.0,2014,1232299.0
2014-02-07,7 Boxes,6.9,BGP,38100.0,267000.0,2014,305100.0
2014-03-21,Just a Sigh,6.7,Distrib.,75500.0,1200000.0,2014,1275500.0
2014-06-13,Life's a Breeze,6.1,Magn.,3500.0,99700.0,2014,103200.0
2014-09-12,Finding Fanny,5.4,FIP,616000.0,7100000.0,2014,7716000.0
2014-07-03,The Girl on the Train,5.9,Strand,208000.0,97100.0,2010,305100.0
2016-10-07,The Girl on the Train,6.3,Strand,208000.0,97100.0,2010,305100.0
2016-10-07,The Girl on the Train,6.3,Strand,208000.0,97100.0,2010,305100.0
2014-02-20,Gold,6.4,Wein.,7200000.0,7700000.0,2017,14900000.0
2016-12-30,Gold,6.6,Wein.,7200000.0,7700000.0,2017,14900000.0
2016-12-30,Gold,6.6,Wein.,7200000.0,7700000.0,2017,14900000.0
2014-11-01,Love Thy Nature,4.1,ITL,41100.0,11800.0,2015,52900.0
2014-11-01,Love Thy Nature,4.1,ITL,41100.0,11800.0,2015,52900.0
2014-01-20,Mr. X,6.0,FIP,45000.0,5000000.0,2015,5045000.0
2014-01-01,Red,5.0,Sum.,90400000.0,108600000.0,2010,199000000.0
2015-05-01,Avengers: Age of Ultron,7.3,BV,459000000.0,946400000.0,2015,1405400000.0
2015-07-17,Ant-Man,7.1,BV,180200000.0,339100000.0,2015,519300000.0
2015-12-18,Star Wars: The Force Awakens,7.4,BV,936700000.0,1131.6,2015,936701131.6
2015-12-18,Star Wars: The Force Awakens,7.4,BV,936700000.0,1131.6,2015,936701131.6
2015-11-06,Spectre,6.4,Sony,200100000.0,680600000.0,2015,880700000.0
2015-11-06,Spectre,6.4,Sony,200100000.0,680600000.0,2015,880700000.0
2015-05-15,Mad Max: Fury Road,7.4,WB,153600000.0,224800000.0,2015,378400000.0
2015-01-09,Taken 3,6.1,Fox,89300000.0,237200000.0,2015,326500000.0
2015-05-29,San Andreas,6.1,WB (NL),155200000.0,318800000.0,2015,474000000.0
2015-04-17,Child 44,6.2,LG/S,1200000.0,11700000.0,2015,12900000.0
2015-07-24,Southpaw,7.4,Wein.,52400000.0,39500000.0,2015,91900000.0
2015-03-06,Chappie,6.7,Sony,31600000.0,70500000.0,2015,102100000.0
2015-02-27,Jupiter Ascending,5.3,WB,47400000.0,136600000.0,2015,184000000.0
2015-10-02,The Martian,7.7,Fox,228400000.0,401700000.0,2015,630100000.0
2015-10-02,The Martian,7.7,Fox,228400000.0,401700000.0,2015,630100000.0
2015-02-06,Seventh Son,5.3,Uni.,17200000.0,97000000.0,2015,114200000.0
2015-02-13,Fifty Shades of Grey,5.4,Uni.,166200000.0,404800000.0,2015,571000000.0
2015-06-12,Jurassic World,6.6,Uni.,652300000.0,1019.4,2015,652301019.4
2015-12-25,The Hateful Eight,7.7,Wein.,54100000.0,101600000.0,2015,155700000.0
2015-12-25,The Hateful Eight,7.7,Wein.,54100000.0,101600000.0,2015,155700000.0
2015-09-18,Sicario,7.3,LGF,46900000.0,38000000.0,2015,84900000.0
2015-09-18,Sicario,7.3,LGF,46900000.0,38000000.0,2015,84900000.0
2015-04-03,Furious 7,7.3,Uni.,353000000.0,1163.0,2015,353001163.0
2015-07-31,Mission: Impossible - Rogue Nation,7.1,Par.,195000000.0,487700000.0,2015,682700000.0
2015-05-22,Tomorrowland,6.2,BV,93400000.0,115700000.0,2015,209100000.0
2015-10-16,Room,8.1,A24,14700000.0,20700000.0,2015,35400000.0
2015-10-16,Room,8.1,A24,14700000.0,20700000.0,2015,35400000.0
2015-11-18,The Hunger Games: Mockingjay - Part 2,6.8,LGF,281700000.0,371700000.0,2015,653400000.0
2015-11-18,The Hunger Games: Mockingjay - Part 2,6.8,LGF,281700000.0,371700000.0,2015,653400000.0
2015-12-25,The Revenant,7.4,Fox,183600000.0,349300000.0,2015,532900000.0
2015-12-25,The Revenant,7.4,Fox,183600000.0,349300000.0,2015,532900000.0
2015-08-26,No Escape,6.8,Wein.,27300000.0,27100000.0,2015,54400000.0
2015-10-16,Goosebumps,6.2,Sony,80100000.0,70100000.0,2015,150200000.0
2015-10-16,Goosebumps,6.2,Sony,80100000.0,70100000.0,2015,150200000.0
2015-04-10,Ex Machina,7.6,A24,25400000.0,11400000.0,2015,36800000.0
2015-05-15,Pitch Perfect 2,6.8,Uni.,184300000.0,103200000.0,2015,287500000.0
2015-07-17,Trainwreck,5.8,Uni.,110200000.0,30600000.0,2015,140800000.0
2015-06-26,Ted 2,6.1,Uni.,81500000.0,135200000.0,2015,216700000.0
2015-11-25,The Good Dinosaur,6.7,BV,123100000.0,209100000.0,2015,332200000.0
2015-11-25,The Good Dinosaur,6.7,BV,123100000.0,209100000.0,2015,332200000.0
2015-03-13,Run All Night,6.4,WB,26500000.0,45200000.0,2015,71700000.0
2015-09-18,Maze Runner: The Scorch Trials,6.6,Fox,81700000.0,230600000.0,2015,312300000.0
2015-08-04,Dragon Ball Z: Resurrection 'F',6.7,FUN,8000000.0,53800000.0,2015,61800000.0
2015-01-16,Blackhat,5.3,Uni.,8000000.0,11600000.0,2015,19600000.0
2015-10-23,The Last Witch Hunter,5.8,LG/S,27400000.0,119600000.0,2015,147000000.0
2015-10-23,The Last Witch Hunter,5.8,LG/S,27400000.0,119600000.0,2015,147000000.0
2015-09-25,Hotel Transylvania 2,6.7,Sony,169700000.0,305100000.0,2015,474800000.0
2015-08-07,Fantastic Four,4.4,Fox,56100000.0,111900000.0,2015,168000000.0
2015-11-25,Creed,7.3,WB (NL),109800000.0,63800000.0,2015,173600000.0
2015-11-25,Creed,7.3,WB (NL),109800000.0,63800000.0,2015,173600000.0
2015-11-06,Spotlight,7.8,ORF,45100000.0,53200000.0,2015,98300000.0
2015-11-06,Spotlight,7.8,ORF,45100000.0,53200000.0,2015,98300000.0
2018-01-28,Spotlight,10.0,ORF,45100000.0,53200000.0,2015,98300000.0
2015-01-30,The Loft,6.4,ORF,6000000.0,4099999.0,2015,10099999.0
2015-04-17,Paul Blart: Mall Cop 2,5.0,Sony,71000000.0,36600000.0,2015,107600000.0
2015-01-16,The Wedding Ringer,6.5,SGem,64500000.0,15300000.0,2015,79800000.0
2015-07-17,Mr. Holmes,6.5,RAtt.,17700000.0,11600000.0,2015,29300000.0
2015-12-18,Alvin and the Chipmunks: The Road Chip,5.8,Fox,85900000.0,148900000.0,2015,234800000.0
2015-09-18,Black Mass,6.4,WB,62600000.0,37200000.0,2015,99800000.0
2017-05-01,Black Mass,10.0,WB,62600000.0,37200000.0,2015,99800000.0
2015-01-16,Vice,4.3,Annapurna,47800000.0,28200000.0,2018,76000000.0
2018-12-25,Vice,7.1,Annapurna,47800000.0,28200000.0,2018,76000000.0
2015-09-25,The Intern,7.1,WB,75800000.0,118800000.0,2015,194600000.0
2015-12-11,In the Heart of the Sea,6.6,WB,25000000.0,68900000.0,2015,93900000.0
2015-12-11,In the Heart of the Sea,6.6,WB,25000000.0,68900000.0,2015,93900000.0
2015-12-11,The Big Short,7.3,Par.,70300000.0,63200000.0,2015,133500000.0
2015-02-27,Maps to the Stars,6.0,FCW,351000.0,988000.0,2015,1339000.0
2015-08-21,Hitman: Agent 47,5.6,Fox,22500000.0,59900000.0,2015,82400000.0
2015-02-06,The SpongeBob Movie: Sponge Out of Water,5.7,Par.,163000000.0,162200000.0,2015,325200000.0
2015-06-03,Entourage,6.2,WB,32400000.0,16900000.0,2015,49300000.0
2015-01-16,Paddington,7.0,W/Dim.,76300000.0,191800000.0,2015,268100000.0
2016-02-19,The Witch,6.6,A24,25100000.0,15300000.0,2016,40400000.0
2016-02-19,The Witch,6.6,A24,25100000.0,15300000.0,2016,40400000.0
2015-09-04,The Transporter Refueled,5.4,EC,16000000.0,56600000.0,2015,72600000.0
2015-01-23,Mortdecai,5.4,LGF,7700000.0,39600000.0,2015,47300000.0
2015-11-20,Carol,7.4,Wein.,12700000.0,27600000.0,2015,40300000.0
2015-11-20,Carol,7.4,Wein.,12700000.0,27600000.0,2015,40300000.0
2015-10-09,Pan,5.9,WB,35100000.0,93300000.0,2015,128400000.0
2015-10-16,Bridge of Spies,7.2,BV,72300000.0,93200000.0,2015,165500000.0
2015-10-16,Bridge of Spies,7.2,BV,72300000.0,93200000.0,2015,165500000.0
2015-10-23,Burnt,6.4,Wein.,13700000.0,23000000.0,2015,36700000.0
2015-10-23,Burnt,6.4,Wein.,13700000.0,23000000.0,2015,36700000.0
2015-08-05,Shaun the Sheep Movie,6.9,LGF,19400000.0,86800000.0,2015,106200000.0
2015-03-27,Get Hard,6.0,WB,90400000.0,21400000.0,2015,111800000.0
2015-11-04,Brooklyn,7.3,FoxS,38300000.0,23800000.0,2015,62100000.0
2017-08-05,Brooklyn,6.0,FoxS,38300000.0,23800000.0,2015,62100000.0
2015-11-27,The Danish Girl,7.7,Focus,11100000.0,53100000.0,2015,64200000.0
2015-11-27,The Danish Girl,7.7,Focus,11100000.0,53100000.0,2015,64200000.0
2015-10-02,The Walk,6.9,TriS,10100000.0,51000000.0,2015,61100000.0
2015-08-14,Straight Outta Compton,7.7,Uni.,161200000.0,40400000.0,2015,201600000.0
2015-08-14,Straight Outta Compton,7.7,Uni.,161200000.0,40400000.0,2015,201600000.0
2015-07-24,Paper Towns,6.0,Fox,32000000.0,53500000.0,2015,85500000.0
2015-04-24,The Water Diviner,6.8,WB,4200000.0,34000000.0,2015,38200000.0
2015-11-01,The Peanuts Movie,6.6,Fox,130199999.0,116100000.0,2015,246299999.0
2015-11-01,The Peanuts Movie,6.6,Fox,130199999.0,116100000.0,2015,246299999.0
2015-04-10,The Longest Ride,7.5,Fox,37400000.0,25500000.0,2015,62900000.0
2015-12-18,Sisters,5.9,Uni.,87000000.0,18000000.0,2015,105000000.0
2015-08-28,We Are Your Friends,6.3,WB,3600000.0,7500000.0,2015,11100000.0
2015-02-27,'71,6.8,RAtt.,1300000.0,355000.0,2015,1655000.0
2015-10-30,Scouts Guide to the Zombie Apocalypse,6.2,Par.,3700000.0,12400000.0,2015,16100000.0
2015-03-20,The Gunman,5.7,ORF,10700000.0,13500000.0,2015,24200000.0
2015-12-25,Joy,6.5,Fox,56500000.0,44700000.0,2015,101200000.0
2015-12-30,Anomalisa,7.1,Par.,3800000.0,1900000.0,2015,5700000.0
2015-12-30,Anomalisa,7.1,Par.,3800000.0,1900000.0,2015,5700000.0
2015-01-02,The Woman in Black 2: Angel of Death,5.1,Rela.,26500000.0,22400000.0,2015,48900000.0
2015-09-11,The Visit,6.2,Uni.,65200000.0,33200000.0,2015,98400000.0
2015-05-01,The Visit,8.0,Uni.,65200000.0,33200000.0,2015,98400000.0
2015-06-05,Love & Mercy,7.2,RAtt.,12600000.0,16100000.0,2015,28700000.0
2015-11-09,The 33,6.2,WB,12200000.0,12700000.0,2015,24900000.0
2015-07-26,Monster Hunt,5.8,FR,32800.0,385300000.0,2016,385332800.0
2015-08-21,American Ultra,6.0,LGF,14400000.0,12700000.0,2015,27100000.0
2015-08-21,Sinister 2,5.8,Focus,27700000.0,25100000.0,2015,52800000.0
2015-10-16,Crimson Peak,6.5,Uni.,31100000.0,43600000.0,2015,74700000.0
2015-10-16,Crimson Peak,6.5,Uni.,31100000.0,43600000.0,2015,74700000.0
2015-05-29,Aloha,5.3,Sony,21100000.0,5200000.0,2015,26300000.0
2015-05-08,Hot Pursuit,5.6,WB (NL),34600000.0,17100000.0,2015,51700000.0
2015-01-30,Project Almanac,6.5,Par.,22300000.0,10900000.0,2015,33200000.0
2015-07-15,Equals,6.0,A24,33300.0,2100000.0,2016,2133300.0
2015-12-04,Krampus,6.0,Uni.,42700000.0,18800000.0,2015,61500000.0
2015-07-10,Minions,6.4,Uni.,336000000.0,823400000.0,2015,1159400000.0
2015-12-04,The Lady in the Van,6.3,SPC,10000000.0,31400000.0,2015,41400000.0
2015-12-04,The Lady in the Van,6.3,SPC,10000000.0,31400000.0,2015,41400000.0
2015-06-19,Dope,7.2,ORF,17500000.0,480000.0,2015,17980000.0
2015-07-10,The Gallows,4.8,WB (NL),22800000.0,20200000.0,2015,43000000.0
2015-11-10,Victor Frankenstein,5.8,Fox,5800000.0,28500000.0,2015,34300000.0
2015-11-10,Victor Frankenstein,5.8,Fox,5800000.0,28500000.0,2015,34300000.0
2015-02-20,The DUFF,6.8,LGF,34000000.0,9500000.0,2015,43500000.0
2015-11-20,The Night Before,6.1,Sony,43000000.0,9300000.0,2015,52300000.0
2015-11-20,The Night Before,6.1,Sony,43000000.0,9300000.0,2015,52300000.0
2015-07-17,Irrational Man,6.4,SPC,4000000.0,23400000.0,2015,27400000.0
2015-09-11,Wolf Totem,6.5,Sony,211000.0,125600000.0,2015,125811000.0
2015-03-20,Danny Collins,6.7,BST,5600000.0,5200000.0,2015,10800000.0
2015-10-09,Steve Jobs,6.8,Uni.,17800000.0,16700000.0,2015,34500000.0
2015-10-09,Steve Jobs,6.8,Uni.,17800000.0,16700000.0,2015,34500000.0
2015-05-01,Far from the Madding Crowd,7.0,FoxS,12200000.0,18000000.0,2015,30200000.0
2015-07-01,Magic Mike XXL,6.2,WB,66000000.0,56500000.0,2015,122500000.0
2015-06-12,Me and Earl and the Dying Girl,7.6,FoxS,6800000.0,2300000.0,2015,9100000.0
2015-04-24,The Age of Adaline,7.4,LGF,42600000.0,23000000.0,2015,65600000.0
2015-03-06,Unfinished Business,5.2,Fox,10200000.0,4200000.0,2015,14400000.0
2015-09-11,Sleeping with Other People,6.3,IFC,819000.0,2400000.0,2015,3219000.0
2015-06-26,A Little Chaos,6.2,FCW,558000.0,9500000.0,2015,10058000.0
2015-11-13,Love the Coopers,5.8,LGF,26300000.0,16100000.0,2015,42400000.0
2015-08-07,Ricki and the Flash,5.8,TriS,26800000.0,14500000.0,2015,41300000.0
2015-12-04,Capture the Flag,5.9,Par.,6700.0,24600000.0,2015,24606700.0
2015-02-20,"McFarland, USA",7.3,BV,44500000.0,1200000.0,2015,45700000.0
2015-10-23,Paranormal Activity: The Ghost Dimension,5.2,Par.,18300000.0,60600000.0,2015,78900000.0
2015-04-17,Unfriended,5.4,Uni.,32500000.0,31600000.0,2015,64100000.0
2015-02-20,Hot Tub Time Machine 2,5.1,Par.,12300000.0,767000.0,2015,13067000.0
2015-10-23,Jem and the Holograms,5.4,Uni.,2200000.0,149000.0,2015,2349000.0
2015-10-23,Jem and the Holograms,5.4,Uni.,2200000.0,149000.0,2015,2349000.0
2015-12-28,Mojin: The Lost Legend,5.9,WGUSA,1200000.0,258100000.0,2015,259300000.0
2015-10-23,Suffragette,7.3,Focus,4700000.0,11300000.0,2015,16000000.0
2015-04-10,Woman in Gold,7.4,Wein.,33299999.0,28300000.0,2015,61599999.0
2015-03-06,The Second Best Exotic Marigold Hotel,6.4,FoxS,33100000.0,52900000.0,2015,86000000.0
2015-09-04,Dragon Blade,6.0,LGP,74100.0,121500000.0,2015,121574100.0
2015-07-03,Cartel Land,7.3,Orch.,704000.0,422000.0,2015,1126000.0
2015-12-20,A Bigger Splash,6.2,FoxS,2000000.0,5500000.0,2016,7500000.0
2015-12-20,A Bigger Splash,6.2,FoxS,2000000.0,5500000.0,2016,7500000.0
2015-01-23,Strange Magic,6.3,BV,12400000.0,1200000.0,2015,13600000.0
2015-09-02,A Walk in the Woods,5.9,BG,29500000.0,8000000.0,2015,37500000.0
2015-09-18,Pawn Sacrifice,6.7,BST,2400000.0,3100000.0,2015,5500000.0
2015-09-11,The Perfect Guy,5.7,SGem,57000000.0,3200000.0,2015,60200000.0
2015-11-13,By the Sea,5.4,Uni.,538000.0,2800000.0,2015,3338000.0
2015-10-02,He Named Me Malala,6.4,FoxS,2700000.0,97100.0,2015,2797100.0
2015-10-09,Men & Chicken,6.6,Drft.,30200.0,4600000.0,2016,4630200.0
2015-03-27,The Riot Club,6.0,IFC,7700.0,2100000.0,2015,2107700.0
2015-10-10,Miles Ahead,6.7,SPC,2600000.0,850000.0,2016,3450000.0
2015-10-10,Miles Ahead,6.7,SPC,2600000.0,850000.0,2016,3450000.0
2015-04-17,Monkey Kingdom,6.6,BV,16399999.0,711000.0,2015,17110999.0
2015-03-20,Do You Believe?,7.0,PFR,13000000.0,1400000.0,2015,14400000.0
2015-12-18,Mr. Six,7.1,CL,1400000.0,137800000.0,2015,139200000.0
2015-11-27,Janis: Little Girl Blue,7.4,FR,410000.0,1200000.0,2015,1610000.0
2015-11-13,Prem Ratan Dhan Payo,6.0,FIP,4400000.0,48200000.0,2015,52600000.0
1986-06-06,My Little Pony: The Movie,5.6,LGF,21900000.0,38400000.0,2017,60300000.0
2017-10-06,My Little Pony: The Movie,6.8,LGF,21900000.0,38400000.0,2017,60300000.0
2015-09-25,Lost in Hong Kong,6.3,WGUSA,1300000.0,255000000.0,2015,256300000.0
2015-06-12,Hamari Adhuri Kahani,6.5,FIP,235000.0,4200000.0,2015,4435000.0
2015-11-13,Moana,6.5,BV,248800000.0,394600000.0,2016,643400000.0
2016-11-23,Moana,7.5,BV,248800000.0,394600000.0,2016,643400000.0
2016-11-23,Moana,7.5,BV,248800000.0,394600000.0,2016,643400000.0
2015-05-04,Tag,4.0,WB (NL),54700000.0,23400000.0,2018,78100000.0
2018-06-15,Tag,6.8,WB (NL),54700000.0,23400000.0,2018,78100000.0
2015-01-25,Alpha,7.0,Studio 8,35900000.0,62300000.0,2018,98200000.0
2018-08-17,Alpha,5.9,Studio 8,35900000.0,62300000.0,2018,98200000.0
2015-10-01,Troublemakers: The Story of Land Art,3.5,FRun,29500.0,9100.0,2016,38600.0
2016-05-27,X-Men: Apocalypse,6.5,Fox,155400000.0,388500000.0,2016,543900000.0
2016-05-06,Captain America: Civil War,7.4,BV,408100000.0,745200000.0,2016,1153300000.0
2016-02-12,Deadpool,7.6,Fox,363100000.0,420000000.0,2016,783100000.0
2016-11-04,Doctor Strange,7.3,BV,232600000.0,445100000.0,2016,677700000.0
2016-11-04,Doctor Strange,7.3,BV,232600000.0,445100000.0,2016,677700000.0
2016-09-02,The Light Between Oceans,7.1,BV,12500000.0,13400000.0,2016,25900000.0
2017-04-07,Your Name.,8.6,FUN,5000000.0,353000000.0,2017,358000000.0
2017-04-07,Your Name.,8.6,FUN,5000000.0,353000000.0,2017,358000000.0
